"location","title","desc","link","date"
"maguwo","15 Rekomendasi Angkringan di Yogyakarta, Kuliner Malam Murah-meriah - Kompas.com","Berikut 15 angkringan di Yogyakarta yang bisa dikunjungi untuk wisata 
kuliner. Cocok untuk akhir bulan karena harganya terjangkau. Halaman all.","https://www.kompas.com/food/read/2022/01/21/220900075/15-rekomendasi-angkringan-di-yogyakarta-kuliner-malam-murah-meriah?page=all","1 Jan 2022"
"maguwo","5 Makanan Berkuah Khas Yogyakarta Terlezat, Bikin Rileks!","Salah satu hidangan yang bisa dinikmati selama berlibur ke Yogyakarta 
adalah makanan berkuahnya. Kota Pelajar mempunyai beragam makanan berkuah 
yang...","https://www.idntimes.com/food/dining-guide/ratna-herlina/makanan-berkuah-khas-yogyakarta-terlezat-c1c2","Jan 2022"
"maguwo","Rekomendasi 7 Kuliner Malam Jogja yang Terkenal dengan Kelezatannya","Di malam hari seringkali kita merasa bingung untuk makan apa. Tapi tak 
perlu khawatir, Jogja memiliki beberapa kuliner yang bisa menjadi 
referensimu.","https://jogja.tribunnews.com/2021/12/29/rekomendasi-7-kuliner-malam-jogja-yang-terkenal-dengan-kelezatannya","9 Des 2021"
"maguwo","15 Tempat Makan Sekitar Tugu Jogja, dari Sarapan hingga Makan Malam - Kompas.com","Ada banyak tempat makan dekat Tugu Jogja yang bisa dikunjungi untuk sarapan 
ataupun makan malam. Berikut uraiannya. Halaman all.","https://www.kompas.com/food/read/2021/12/18/111100375/15-tempat-makan-sekitar-tugu-jogja-dari-sarapan-hingga-makan-malam?page=all","8 Des 2021"
"maguwo","15 Tempat Makan Ramah Anak di Yogyakarta, Ada yang Punya Area Bermain - Kompas.com","KOMPAS.com - Membawa anak-anak untuk makan di luar tentu menjadi tantangan 
tersendiri. Terlebih jika anak masih dalam usia balita.","https://www.kompas.com/food/read/2021/12/02/211200675/15-tempat-makan-ramah-anak-di-yogyakarta-ada-yang-punya-area-bermain?page=all","Des 2021"
"maguwo","16 Kuliner Malam di Yogyakarta, Ada Gudeg Hingga Mie Ayam - Kompas.com","Berikut 16 rekomendasi kuliner malam di Yogyakarta yang wajib dikunjungi 
saat jalan-jalan di sana. Pilihan menunya beragam dan harganya bervariasi.","https://www.kompas.com/food/read/2021/11/22/180600875/16-kuliner-malam-di-yogyakarta-ada-gudeg-hingga-mie-ayam?page=all","2 Nov 2021"
"maguwo","15 Tempat Makan Soto Enak di Yogyakarta, Ada yang Sejak 1960 - Kompas.com","Berikut 15 rekomendasi tempat makan soto enak di Yogyakarta yang patut 
dicoba. Bisa dikunjungi untuk sarapan atau makan siang. Halaman all.","https://www.kompas.com/food/read/2021/11/21/131300575/15-tempat-makan-soto-enak-di-yogyakarta-ada-yang-sejak-1960?page=all","1 Nov 2021"
"maguwo","5 Rekomendasi Es Dawet Enak dan Murah di Jogja","TRIBUNJOGJA.COM - Es Dawet merupakan salah satu kuliner istimewa di Jogja. 
Kuliner ini termasuk menyegarkan, mantap dan bikin ketagihan.","https://jogja.tribunnews.com/2021/11/02/5-rekomendasi-es-dawet-enak-dan-murah-di-jogja","Nov 2021"
"maguwo","15 Mie Ayam Enak di Yogyakarta, Favorit Warga Lokal dan Wisatawan - Kompas.com","Berikut 15 rekomendasi warung mie ayam enak di Yogyakarta yang wajib 
dicoba. Beberapa di antaranya cukup terkenal. Halaman all.","https://www.kompas.com/food/read/2021/10/15/121200975/15-mie-ayam-enak-di-yogyakarta-favorit-warga-lokal-dan-wisatawan?page=all","5 Okt 2021"
"maguwo","15 Cafe di Sleman Yogyakarta yang Cocok untuk Kerja - Kompas.com","Berikut 15 rekomendasi kafe di Sleman Yogyakarta yang cocok untuk bekerja 
atau mengerjakan tugas. Suasananya nyaman dan tenang. Halaman all.","https://www.kompas.com/food/read/2021/10/01/180400575/15-cafe-di-sleman-yogyakarta-yang-cocok-untuk-kerja?page=all","Okt 2021"
