location,title,desc,link,date
condongcatur,"4 Tempat Makan Unik di Yogyakarta, Salah Satunya Seolah-Olah Naik Pesawat","Liputan6.com, Yogyakarta - Selain kaya akan destinasi wisata yang menarik, 
Yogyakarta juga kaya akan tempat makan yang unik dan kekinian.",https://www.liputan6.com/regional/read/4971274/4-tempat-makan-unik-di-yogyakarta-salah-satunya-seolah-olah-naik-pesawat,6 Mei 2022
condongcatur,13 Tempat Ngabuburit Sekaligus Bukber Yang Asik Dengan View Keren Di Jogja,"Nggak cuma asik buat bukber, tapi tempat makan dan restoran di Jogja ini 
juga asik banget buat ngabuburit sambil lihat pemandangan yang luar biasa!",https://www.tripzilla.id/tempat-bukber-di-jogja/36763,20 Apr 2022
condongcatur,9 Tempat Makan di Jogja Nuansa Alam Sawah yang Keren,"Bagi kamu yang pengin menghabiskan akhir pekan bersama keluarga di 
Yogyakarta. Hipwee Travel punya beberapa rekomendasi tempat makan di Jogja 
dengan nuansa...",https://www.hipwee.com/travel/resto-berlatar-sawah-di-yogyakarta/,6 Mar 2022
condongcatur,"Wisata Kuliner Seafood Jogja, Enak dan Bikin Nagih | merdeka.com","Bagi kamu para pecinta seafood wisata ke Jogja bisa jadi keputusan yang 
tepat. Kamu bisa mencoba berbagai macam menu seafood yang tak hanya enak 
tapi juga...",https://www.merdeka.com/jabar/wisata-kuliner-seafood-jogja-enak-dan-bikin-nagih-kln.html,Mar 2022
condongcatur,"8 Soto Enak di Jogja, dari Soto Pak Marto yang Gurih hingga Soto Ayam Pak Dalbe yang Legendaris","TRIBUNTRAVEL.COM - Soto merupakan satu kuliner yang cocok untuk dijadikan 
menu sarapan. Kuahnya yang hangat dan porsinya yang pas, membuat soto 
menjadi...",https://travel.tribunnews.com/2022/02/21/8-soto-enak-di-jogja-dari-soto-pak-marto-yang-gurih-hingga-soto-ayam-pak-dalbe-yang-legendaris,1 Feb 2022
condongcatur,"Dapur Papalo di Sleman, Ayam Ungkepnya Bikin Nagih! - GenPI.co JOGJA","Dapur Papalo, salah satu tempat kuliner yang menawarkan menu berbagai 
masakan nusantara di Kabupaten Sleman. - GenPI.co JOGJA.",https://jogja.genpi.co/kafe-dan-resto/4672/dapur-papalo-di-sleman-ayam-ungkepnya-bikin-nagih,1 Feb 2022
condongcatur,"Membuktikan Daya Tarik Kedai Ongfe Yogyakarta, Resto Klasik Milik Rio Febrian","Kedai Ongfe yang berlokasi di Yogyakarta ini memiliki bentuk bangunan 
sederhana nan klasik ala tempo dulu.",https://www.liputan6.com/regional/read/4883640/membuktikan-daya-tarik-kedai-ongfe-yogyakarta-resto-klasik-milik-rio-febrian,2 Feb 2022
condongcatur,"10 Tempat Nongkrong di Condongcatur, Andalannya Anak Muda Jogja","Nongkrong di tempat yang murah dan cozy jadi idaman banget, seperti 10 
tempat nongkrong di Condongcatur, Sleman, Yogyakarta ini contohnya.",https://yogya.inews.id/berita/tempat-nongkrong-di-condongcatur-sleman,3 Des 2021
condongcatur,Sedap Banget! Menjajal Kuliner di Sambal Gami Bu Sumar - GenPI.co JOGJA,"Sambal Gami Bu Sumar, salah satu kuliner baru di Yogyakarta yang wajib 
untuk dicoba. - GenPI.co JOGJA.",https://jogja.genpi.co/kafe-dan-resto/2969/sedap-banget-menjajal-kuliner-di-sambal-gami-bu-sumar,Des 2021
condongcatur,5 Rawon Mengenyangkan yang Bisa Anda Kunjungi Ketika di Jogja,"Rawon adalah masakan Indonesia berupa sup daging berkuah hitam dengan 
campuran bumbu khas yang menggunakan kluwek. Rawon makanan khss Jawa 
Timuran.",https://jogja.tribunnews.com/2021/11/25/5-rawon-mengenyangkan-yang-bisa-anda-kunjungi-ketika-di-jogja,5 Nov 2021
condongcatur,"Nikmati Kuliner Yogyakarta, Ada Sambal Gami Borneo Khas Kalimantan Timur yang Dimasak di Atas Cobek","TRIBUN-VIDEO.COM - Traveler, Yogyakarta memang dikenal dengan kuliner 
gudegnya.Namun, kota ini juga memiliki sajian kuliner pedas yang dapat 
menggugah...",https://www.youtube.com/watch?v=W8YseOWZNck,4 Nov 2021
condongcatur,Rekomendasi 4 Tempat Jagung Bakar dengan Berbagai Varian Rasa di Jogja,"Jagung bakar Jogja ini menjadi salah satu kuliner jagung enak dan favorit 
di masyarakat Jogja dari berbagai tempat.",https://jogja.tribunnews.com/2021/11/23/rekomendasi4tempat-jagung-bakardengan-berbagai-varian-rasa-di-jogja,3 Nov 2021
condongcatur,10 Wisata Kuliner Jogja Terbaru yang Patut Dicoba,"Berkunjung ke Jogja rasanya kurang jika tidak mencoba kulinernya. Wisata 
kuliner Jogja menyediakan beragam olahan makanan dan minuman yang menarik 
untuk...",https://katadata.co.id/safrezi/berita/61937df04414d/10-wisata-kuliner-jogja-terbaru-yang-patut-dicoba,6 Nov 2021
condongcatur,"15 Mie Ayam Enak di Yogyakarta, Favorit Warga Lokal dan Wisatawan - Kompas.com","Berikut 15 rekomendasi warung mie ayam enak di Yogyakarta yang wajib 
dicoba. Beberapa di antaranya cukup terkenal. Halaman all.",https://www.kompas.com/food/read/2021/10/15/121200975/15-mie-ayam-enak-di-yogyakarta-favorit-warga-lokal-dan-wisatawan?page=all,5 Okt 2021
condongcatur,"Kuliner Wajib Jogja, Sate Ratu yang Diserbu Turis 72 Negara","Yogyakarta masih menjadi salah barometer kuliner nusantara yang memiliki 
beragam sajian yang tak pernah gagal menggugah selera seperti sate ratu.",https://www.tagar.id/kuliner-wajib-jogja-sate-ratu-yang-diserbu-turis-72-negara,8 Sep 2021
condongcatur,"5 Kuliner Enak di Jogja untuk Menu Sarapan, Rela Antre Demi Nasi Kebuli Republik","Dirangkum TribunTravel dari berbagai sumber, berikut deretan menu sarapan 
enak di Jogja yang wajib kamu coba.",https://travel.tribunnews.com/2021/08/28/5-kuliner-enak-di-jogja-untuk-menu-sarapan-rela-antri-demi-nasi-kebuli-republik,8 Agu 2021
condongcatur,"TRAVEL UPDATE: Lezatnya Sate Ratu, Kuliner Populer di Jogja yang Terkenal hingga 85 Negara","TRIBUNTRAVEL.COM - Sate ayam memang menjadi makanan favorit bagi semua 
kalangan. Kuliner ini hampir dijual di seluruh daerah di Indonesia, 
termasuk Jogja.",https://travel.tribunnews.com/2021/07/06/travel-update-lezatnya-sate-ratu-kuliner-populer-di-jogja-yang-terkenal-hingga-85-negara,Jul 2021
