location,title,desc,link,date
gamping,5 Tempat Makan Keluarga di Jogja dengan Nuansa Alam - kumparan.com,"Informasi mengenai tempat makan keluarga di Jogja dengan nuansa alam tentu 
akan Anda butuhkan saat berkunjung ke Kota Gudeg. Tempat makan dengan 
nuansa alam...",https://kumparan.com/jendela-dunia/5-tempat-makan-keluarga-di-jogja-dengan-nuansa-alam-1ySWzRyH4t6,4 Jul 2022
gamping,8 Tempat Makan Keluarga di Yogyakarta dengan Nuansa Alam - Kompas.com,"KOMPAS.com - Tidak habis rasanya untuk membuat daftar rekomendasi tempat 
makan enak di Yogyakarta yang bisa dikunjungi. Misalnya saja, tempat makan 
keluarga...",https://www.kompas.com/food/read/2022/06/10/111100375/8-tempat-makan-keluarga-di-yogyakarta-dengan-nuansa-alam?page=all,10 Jun 2022
gamping,"Lebaran 2022, RS PKU Gamping Yogyakarta Tetap Buka","Menghadapi arus mudik dan libur lebaran 2022, RS PKU Muhammadiyah Gamping, 
Yogyakarta tetap memberikan pelayanan seperti biasa. ... ...",https://www.timesindonesia.co.id/peristiwa-daerah/408042/lebaran-2022-rs-pku-gamping-yogyakarta-tetap-buka,8 Apr 2022
gamping,KULINER JOGJA : Mencicipi Kelapa Muda Bakar yang Konon Punya Banyak Khasiat,"Sejak pandemi Covid-19, kelapa muda bakar yang dijual di dekat Pasar Buah 
dan Sayur Gamping, Sleman, tersebut banyak diincar pembeli.",https://jogja.tribunnews.com/2022/01/22/kuliner-jogja-mencicipi-kelapa-muda-bakar-yang-konon-punya-banyak-khasiat,2 Jan 2022
gamping,Lima Sate Kere di Jogja yang Gurih & Manjakan Lidah - Harianjogja.com,"Harianjogja.com, JOGJA—Sate kere menjadi salah satu ragam kuliner populer 
di Jogja. Sesuai namanya, sate kere memang diidentikkan pada kaum miskin 
yang saat...",https://wisata.harianjogja.com/read/2022/01/15/504/1093390/lima-sate-kere-di-jogja-yang-gurih-manjakan-lidah,5 Jan 2022
gamping,Gurih Banget! Nih Menu Istimewa Soto Rempah Pak B di Sleman - GenPI.co JOGJA,"Kedai Soto Rempah Pak B merupakan menu kuliner istimewa yang sangat sayang 
untuk dilewatkan ketika berkunjung ke Yogyakarta. - GenPI.co JOGJA.",https://jogja.genpi.co/kafe-dan-resto/3671/gurih-banget-nih-menu-istimewa-soto-rempah-pak-b-di-sleman,30 Des 2021
gamping,"15 Tempat Makan Ramah Anak di Yogyakarta, Ada yang Punya Area Bermain - Kompas.com","KOMPAS.com - Membawa anak-anak untuk makan di luar tentu menjadi tantangan 
tersendiri. Terlebih jika anak masih dalam usia balita.",https://www.kompas.com/food/read/2021/12/02/211200675/15-tempat-makan-ramah-anak-di-yogyakarta-ada-yang-punya-area-bermain?page=all,Des 2021
gamping,7 Restoran Jogja Terkenal Enak Murah View Bagus Ramah Anak dan Keluarga - Kompasiana.com,"Restoran Jogja - Pecinta kuliner pasti sukah memilih Restoran mana yang 
enak view bagus apalagi ramah untuk keluarga terutama anak.",https://www.kompasiana.com/danarlukito5667/61a01aa062a70404893daee2/7-restoran-jogja-terkenal-enak-murah-vew-bagus-ramah-anak-dan-keluarga,6 Nov 2021
gamping,"7 Restoran Seafood di Yogyakarta, Terkenal untuk Wisata Kuliner - Kompas.com","KOMPAS.com - Saat berkunjung ke Yogyakarta, jangan lupa untuk menyempatkan 
menikmati aneka kuliner yang ada di sana. Salah satunya, aneka masakan 
hasil laut...",https://www.kompas.com/food/read/2021/09/15/201100175/7-restoran-seafood-di-yogyakarta-terkenal-untuk-wisata-kuliner?page=all,5 Sep 2021
gamping,"Tempe Besengek, Penganan Sumber Protein Khas Bumi Progo","Tempe Besengek adalah olahan tempe yang bahan dasarnya dari kacang benguk 
dan kacang koro yang biasanya tumbuh di kawasan Kabupaten Kulon Progo.",https://www.solopos.com/tempe-besengek-penganan-sumber-protein-khas-bumi-progo-1140264,7 Jul 2021
gamping,Nongkrong Gratis di Pinggir Rel Sepur Gamping Yogyakarta - Kompasiana.com,"Selain tempat wisata yang terkenal di kota Yogyakarta, ada satu tempat yang 
cukup menarik, mungkin banyak orang bahkan tak terfikirkan.",https://www.kompasiana.com/paramudita49216/60d02bff06310e01da3fb882/nongkrong-gratis-di-pinggir-rel-sepur-gamping-yogyakarta,1 Jun 2021
gamping,"5 Tempat Berbuka Bersama Pecinta Kuliner Jogja, Wajib Coba! - kumparan.com","Jogja yang terkenal dengan anak kos-kosan setiap tahun pasti di bulan puasa 
selalu berbuka bersama atau dikenal dengan bukber. Dimasa pandemi ini 
pasti...",https://kumparan.com/rijilli-fefuli/5-tempat-berbuka-bersama-pecinta-kuliner-jogja-wajib-coba-1vZx1SQ4rnw,9 Apr 2021
gamping,"5 Kuliner Jogja yang Viral di TikTok, Ada Soto Rempah hingga Abang Steak","Deretan kuliner-kuliner di Jogja yang viral di media sosial setelah 
diunggah di platform TikTok.",https://travel.tribunnews.com/2021/04/15/5-kuliner-jogja-yang-viral-di-tiktok-ada-soto-rempah-hingga-abang-steak,5 Apr 2021
gamping,"15 Tempat Makan Keluarga di Yogyakarta, Cocok untuk Akhir Pekan - Kompas.com","KOMPAS.com - Ada banyak tempat makan keluarga di Yogyakarta yang nyaman 
untuk menghabiskan akhir pekan. Selain menyajikan makanan yang lezat, di 
restoran...",https://www.kompas.com/food/read/2021/04/03/093300775/15-tempat-makan-keluarga-di-yogyakarta-cocok-untuk-akhir-pekan?page=all,Apr 2021
gamping,Wisata Kuliner di Pinggiran Rel Kereta Api Stasiun Patukan - Kompasiana.com,"Yogyakarta (23/12/2020) - Ditengah hiruk pikuk padatnya aktivitas 
perkotaan, pinggiran rel kereta api di dekat stasiun Patukan menjadi salah 
satu.",https://www.kompasiana.com/triasadeliaputri/5fea15478ede4871b1253094/wisata-kuliner-di-pinggiran-rel-kereta-api-stasiun-patukan,9 Des 2020
gamping,"5 Kuliner Pemancingan di Yogyakarta, Makan Sambil Salurin Hobi!","Sambil menyelam minum air, sambil memancing menikmati hidangan lezat khas 
resto tersebut. Semua tempatnya menyajikan pemandangan yang eksotis ya.",https://www.idntimes.com/travel/destination/senja-sandera/kuliner-pemancingan-c1c2,9 Nov 2020
gamping,"Yuk, Kulineran Bernuansa Bali dengan View Kota Jogja di Rajaklana Resto","Tak hanya menikmati makanan di tempat ini juga pengunjung dapat melakukan 
aktivitas seru lainnya - Wisata Kuliner - okezone travel.",https://travel.okezone.com/read/2020/11/11/301/2307645/yuk-kulineran-bernuansa-bali-dengan-view-kota-jogja-di-rajaklana-resto,1 Nov 2020
gamping,Kandang Ingkung: Sajikan Kuliner Ingkung yang Berbeda - Harianjogja.com,"Harianjogja.com, JOGJA—Mengunjungi DIY tidak lengkap rasanya jika tidak 
mencicipi sajian kulinernya. Banyak sajian khas di DIY, seperti halnya 
Ingkung,...",https://ekbis.harianjogja.com/read/2020/10/20/502/1053020/kandang-ingkung-sajikan-kuliner-ingkung-yang-berbeda,20 Okt 2020
gamping,Resep Gongso Ayam Semarang Kuliner Manis Gurih dan Praktis,"Berikut resep gongso ayam Semarang, Kuliner manis, gurih dan praktis. 
Gongso merupakan salah satu makanan khas Kota Semarang yang cukup terkenal.",https://jateng.tribunnews.com/2020/10/06/resep-gongso-ayam-semarang-kuliner-manis-gurih-dan-praktis,Okt 2020
