date,Date,Time,tweet,link,photos
2022-11-15 13:17:57,2022-Nov-15,13:17:57,13.17 wib lalin sp pelemgurih arah timur dan utara lancar arah selatan ramai lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592401497375244288,"['https://pbs.twimg.com/media/FhlYg7YaYAAq9c0.jpg', 'https://pbs.twimg.com/media/FhlYg7-acAELU4M.jpg', 'https://pbs.twimg.com/media/FhlYhk9aAAAJYS0.jpg']"
2022-11-15 13:16:37,2022-Nov-15,13:16:37,13.16 wib lalin sp kentungan arah timur dan barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592401165719048192,"['https://pbs.twimg.com/media/FhlYV1-aUAAAbIg.jpg', 'https://pbs.twimg.com/media/FhlYV2aaUAAYbAN.jpg']"
2022-11-15 13:15:58,2022-Nov-15,13:15:58,"13.15 wib arus lalin sp seturan arah timur,barat dan selatan terpantau ramai lancar  ",https://twitter.com/ATCS_DISHUB_DIY/status/1592401001470128129,"['https://pbs.twimg.com/media/FhlYG-9aEAEKcis.jpg', 'https://pbs.twimg.com/media/FhlYG-2aMAIC0Ox.jpg', 'https://pbs.twimg.com/media/FhlYHh1agAAmtKg.jpg']"
2022-11-15 10:25:41,2022-Nov-15,10:25:41,10.25 wib lalin sp brosot terpantau lancar dari semua arah  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592358147259518977,"['https://pbs.twimg.com/media/FhkxOF6aMAE33uy.jpg', 'https://pbs.twimg.com/media/FhkxOGcaMAAyRpm.jpg']"
2022-11-15 10:25:13,2022-Nov-15,10:25:13,10.24 wib lalin sp srandakan arah timur dan barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592358029533777920,"['https://pbs.twimg.com/media/FhkxFkjaAAIZHmZ.jpg', 'https://pbs.twimg.com/media/FhkxFlBaYAESfSE.jpg']"
2022-11-15 10:23:32,2022-Nov-15,10:23:32,10.23 wib lalin sp mm ugm arah selatan dan utara terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592357605581934593,"['https://pbs.twimg.com/media/FhkwuAGacAAvvXF.jpg', 'https://pbs.twimg.com/media/FhkwuAgaYAEUMcr.jpg']"
2022-11-15 10:22:14,2022-Nov-15,10:22:14,10.22 wib kondisi lalin sp seturan arah timur ramai lancar arah barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592357276928860161,"['https://pbs.twimg.com/media/FhkwaYzaYAAbmQc.jpg', 'https://pbs.twimg.com/media/FhkwaZWaAAErOlB.jpg']"
2022-11-15 10:21:32,2022-Nov-15,10:21:32,10.21 wib lalin sp gamping arah timur dan barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592357101258813440,"['https://pbs.twimg.com/media/FhkwREgaEAAClju.jpg', 'https://pbs.twimg.com/media/FhkwRE_aMAABpht.jpg']"
2022-11-15 10:20:40,2022-Nov-15,10:20:40,10.20 wib lalin sp maguwo arah barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1592356885843546112,['https://pbs.twimg.com/media/FhkwDzVagAEyTeC.jpg']
