date,Date,Time,tweet,link,photos
2022-11-21 12:31:14,2022-Nov-21,12:31:14,12.30 wib kondisi llain sp blok o arah selatan dan utara terpantau ramai lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594564069289529345,"['https://pbs.twimg.com/media/FiEHVA1agAEFXod.jpg', 'https://pbs.twimg.com/media/FiEHVBaaAAA4fvo.jpg']"
2022-11-21 12:29:27,2022-Nov-21,12:29:27,12.29 wib lalin sp seturan arah timur ramai arah barat terpantau ramai lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594563620855504896,"['https://pbs.twimg.com/media/FiEHDuyaUAAcU80.jpg', 'https://pbs.twimg.com/media/FiEHEkYakAAaRs_.jpg']"
2022-11-21 08:39:49,2022-Nov-21,08:39:49,08.39 wib lalin sp condongcatur terpantau lancar dari semua arah  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594505831860830208,"['https://pbs.twimg.com/media/FiDSg7WaAAIwB8J.jpg', 'https://pbs.twimg.com/media/FiDSg74aMAAoaRK.jpg', 'https://pbs.twimg.com/media/FiDShijacAAUUaD.jpg']"
2022-11-21 08:38:57,2022-Nov-21,08:38:57,08.38 wib lalin sp jatikencana arah timur dan barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594505614902063104,"['https://pbs.twimg.com/media/FiDSU_LagAAEc3e.jpg', 'https://pbs.twimg.com/media/FiDSU_zaYAEWjxc.jpg']"
2022-11-21 08:38:17,2022-Nov-21,08:38:17,08.36 wib lalin sp blok o arah selatan dan utara terpantau lancar.selalu berhati hati dalam berkendara.kondisi hujan dan jalan licin.patuhi rambu lalin  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594505444990803968,"['https://pbs.twimg.com/media/FiDR3xBaEAE6z7n.jpg', 'https://pbs.twimg.com/media/FiDR3xgaMAEhQis.jpg']"
2022-11-21 08:35:58,2022-Nov-21,08:35:58,08.35 wib lalin sp maguwo arah timur dan barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594504862934630401,"['https://pbs.twimg.com/media/FiDRpf_aYAAen0N.jpg', 'https://pbs.twimg.com/media/FiDRpgIaYAE7oQm.jpg']"
2022-11-21 07:03:47,2022-Nov-21,07:03:47,07.03 wib lalin sp mm ugm arah timur lancar arah selatan dan utara terpantau ramai lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594481664054669312,"['https://pbs.twimg.com/media/FiC8hegakAABMCZ.jpg', 'https://pbs.twimg.com/media/FiC8hfDagAA5wup.jpg', 'https://pbs.twimg.com/media/FiC8hfzaAAAZeD8.jpg']"
2022-11-21 07:02:31,2022-Nov-21,07:02:31,07.02 wib lalin sp kentungan arah timur dan barat terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594481345874759680,"['https://pbs.twimg.com/media/FiC8RFyaAAobHd3.jpg', 'https://pbs.twimg.com/media/FiC8RGIaYAEWHHX.jpg']"
2022-11-21 07:02:07,2022-Nov-21,07:02:07,07.01 wib arus lalin sp condongcatur arah timur dan barat ramai lancar arah selatan terpantau lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594481243810590720,"['https://pbs.twimg.com/media/FiC8H41akAAXtUk.jpg', 'https://pbs.twimg.com/media/FiC8H5YaAAA_3nZ.jpg']"
2022-11-21 07:00:31,2022-Nov-21,07:00:31,07.00 wib lalin sp seturan arah timur dan barat terpantau ramai lancar  ,https://twitter.com/ATCS_DISHUB_DIY/status/1594480843967590400,"['https://pbs.twimg.com/media/FiC7x28aAAA9sn3.jpg', 'https://pbs.twimg.com/media/FiC7x3EacAE4B9f.jpg']"
